"prope","pvalue","qvalue"
"NRCAM",0.790874047328413,1
"ADAMTSL4",0.261866236017764,1
"GRM2",0.84442891993284,1
"PAX6",0.0124134156636349,1
"PCLO",0.0858771412871873,1
"MMP1",0.135174249592275,1
"SNCG",0.570064675145508,1
"HTR3A",0.215659278509032,1
"SCAPER",0.235077763567184,1
"NGF",0.175137185445963,1
"CXCR5",0.377837686751388,1
"PTPN21",0.839129562722353,1
"ACTR3B",0.232915277740112,1
"FAIM2",0.270659850214594,1
"APC",0.00102075805731503,1
"ZBTB44",0.0916706729308532,1
"LY9",0.90445031249251,1
"ODF1",0.148534660692473,1
"TNF",0.607117265000804,1
"PRKCA",0.540758980233483,1
"CCDC7",0.308930878444523,1
"SCYL2",0.00899383722326594,1
"NT5E",0.80914068641465,1
"TIE1",0.00318256162111786,1
"CDX2",0.947530086738605,1
"CEP135",0.702427512112449,1
"FCHO1",0.416108496024951,1
"SH2D3A",0.0368550342494148,1
"SPA17",0.229032367897697,1
"CPSF1",0.472869767902226,1
"GPHN",0.331572877533846,1
"PAX2",0.524761400176011,1
"SOX11",0.000326223418820921,1
"OSMR",0.313271786637346,1
"SMAD6",0.125470252037499,1
"KLRD1",0.996004487845749,1
"SLCO3A1",0.00993850450721181,1
"PSORS1C2",0.578429853524881,1
"EDC3",0.0172153701394251,1
"HOXD9",0.101794554381468,1
"PAIP2B",0.0101610222957118,1
"PTCH2",0.769067903023423,1
"CASQ2",0.985279087366089,1
"ZMYND10",0.00147276668942992,1
"YIPF4",0.24495907719805,1
"MYBPC1",0.647956465134567,1
"BIRC7",0.994304226440162,1
"PRSS3",0.588597903546784,1
"TFPI2",0.0110571912838115,1
"CLCA2",0.45333555443902,1
"CRLF2",0.559453689778711,1
"TERT",0.378883225446114,1
"MTOR",0.802507370998153,1
"COL9A3",0.889822039330682,1
"GPRASP1",0.0421879928873373,1
"DDO",0.751966839764323,1
"BLK",0.256454934164771,1
"FES",0.00125660583163609,1
"APBA1",0.041339019763357,1
"ART1",0.315856638774312,1
"DPYSL4",0.203355827400791,1
"TSPY1",0.15491433542612,1
"GP1BA",0.0736898063930836,1
"TYR",0.951497429467012,1
"CD1E",0.75274910658116,1
"RASA3",0.496880426144196,1
"HIVEP1",0.804060156989524,1
"THRB",0.555899274317864,1
"PI3",0.236463945838107,1
"CDH2",0.872967446869509,1
"LIN37",0.808336021772778,1
"KCNQ2",0.874242933712688,1
"KCND1",0.536576384558771,1
"CDKN2D",0.0636861241119313,1
"UCP3",0.717738203944309,1
"SNCAIP",0.785175754186997,1
"MAP3K13",0.0112242215785031,1
"FCN2",0.00124906547701693,1
"RBP4",0.135146509380841,1
"ZNF250",0.0554676175736764,1
"VLDLR",0.152820725810071,1
"PLN",0.0243255489953143,1
"PROZ",0.436949792772183,1
"EFNB1",0.951379056483688,1
"CAMK1",0.00534733110336869,1
"ZNF205",0.0996589077790207,1
"FOXH1",0.162156099215911,1
"BRIX1",0.0121330246132062,1
"BEGAIN",0.632480199008098,1
"F5",0.398998435599759,1
"KIF14",0.00916070978163817,1
"FLT3",0.00211027196546011,1
"CTRC",0.385844570620725,1
"SLC12A3",0.84854496765044,1
"SHC3",0.863351153430983,1
"MVD",0.0160478306793479,1
"NCAM1",0.87638549844491,1
"HOXC13",0.00577693678390697,1
"TEC",0.526849302190181,1
"ARID4A",0.0334817728801227,1
"ZHX3",0.0152219624864998,1
"CA6",0.357793989097755,1
"SH2D1A",0.195168904273544,1
"RLBP1",0.575534419819494,1
"PSG9",0.157251588518704,1
"KAT2B",0.945789912150408,1
"B3GNTL1",0.849781382416487,1
"NRBF2",0.121463028063404,1
"HPCAL4",0.685082108153611,1
"TTK",0.000246260629187437,1
"IL22",0.388958654703116,1
"FER",0.0400823568898333,1
"MAD1L1",0.746198918984374,1
"MUC6",0.0599490701371026,1
"OPRL1",0.159602806639687,1
"CD19",0.251659212930252,1
"ABL2",0.633150679135947,1
"SGMS1",0.537928320320605,1
"SNX24",0.117526340346198,1
"PDZK1",0.0131613563505648,1
"RAPGEF1",0.329067668230776,1
"PROP1",0.00800976889132649,1
"CNPY4",0.109646464914231,1
"REN",0.234675006837506,1
"TSEN2",0.513065908067472,1
"FHIT",0.124690468748278,1
"HTR1B",0.258936448342654,1
"MAP2K7",0.755776067693272,1
"CACNG2",0.30003268322466,1
"NLK",0.309647283330135,1
"HIF3A",0.527454134266776,1
"EAF2",0.179126384400341,1
"PRKX",0.142703087101781,1
"APOBEC2",0.434086229574319,1
"DES",0.42430091678735,1
"WBP4",0.822316795551062,1
"ZBTB25",0.245277386677947,1
"AIRE",0.792438674930348,1
"AZI2",0.879859435823899,1
"MYO5A",0.230737337019506,1
"FLI1",0.0281515475594126,1
"DUSP13",0.672949390827382,1
"NCR3",0.129358134171132,1
"SYT13",0.579552290084803,1
"CBX8",0.187380817190955,1
"NCAPG",0.00120851158840945,1
"CLIP2",0.644499838796116,1
"GDF9",0.975437375042315,1
"TNXB",0.322025940298652,1
"GH2",0.748324402373648,1
"WRN",0.676427155249068,1
"GUCA1B",0.236332152174728,1
"TADA2A",0.584230755736113,1
"CEP72",0.12800705887252,1
"ANGPT4",0.884001893715346,1
"RFX2",0.695000224649952,1
"DOK3",0.152276378815034,1
"GYG2",0.976436014336176,1
"HOOK1",0.932107579214226,1
"NEUROD6",0.325566822904736,1
"FKBP1B",0.00106464913558373,1
"TRPC1",0.0070719844918152,1
"MADCAM1",0.266070918877231,1
"GPR183",0.141892747961862,1
"KCNE2",0.281454026679643,1
"DUSP26",0.953100508803145,1
"HP",0.107388034908083,1
"ADCY7",0.758029168133199,1
"VPS33A",0.365050441614827,1
"KIF11",0.00202606140221408,1
"BAAT",0.354289039039819,1
"ADRB3",0.25254919773261,1
"HHEX",0.00166965711853973,1
"GABRD",0.0253215975374567,1
"AGXT",0.499063832114619,1
"AVPR1A",0.0723187349585374,1
"SLC38A3",0.19897699664592,1
"ACSL6",0.550316740591688,1
"RGN",0.839839344421189,1
"TACR2",0.0864021191149717,1
"TBX5",0.308323450638324,1
"A1CF",0.433887903550926,1
"GUCA1A",0.689821033274336,1
"INPP4A",0.179230023931235,1
"SPI1",0.650095128781535,1
"SERGEF",0.371146194382494,1
"KLKB1",0.253096264880591,1
"LCAT",0.0168894330859213,1
"CXCL2",0.181326845698006,1
"OXTR",0.0291826843564422,1
"ODF2",0.968996723287663,1
"TNNI2",0.537772139256897,1
"ZAP70",0.39415201709674,1
"PACS1",0.274954781833076,1
"CD79B",0.112483635247877,1
"MARK1",0.360695351576352,1
"SLC22A4",0.745256738385766,1
"GTF2I",0.920952631001175,1
"KIF17",0.848633754541242,1
"AGTPBP1",0.0627721181342866,1
"IPO8",0.884674655076293,1
"KCNF1",0.108478997617465,1
"EML1",0.701991003412134,1
"SYNJ1",0.989205475118402,1
"CADM4",0.178140605459592,1
"ESR2",0.648895343001132,1
"WDR25",0.0987421669134771,1
"PIR",0.000822203649664401,1
"CST5",0.51847962270419,1
"FKBP5",0.691373076386376,1
"IL1RAP",0.302819083264833,1
"CENPO",0.392487568519551,1
"ZNF174",0.481234892081093,1
"LONRF3",0.22745886847622,1
"HSF2",0.456090355763915,1
"KLK13",0.804125342814379,1
"BMP6",0.944440280690571,1
"INCENP",0.260357364506976,1
"NUFIP1",0.0568604086659351,1
"GH1",0.72253793045161,1
"FGF18",0.935686667359893,1
"MECOM",0.06620786969214,1
"NOD2",0.0700346381659668,1
"HTR1A",0.290162799227205,1
"ZNF74",0.825134579092478,1
"GFRA2",0.304602518245868,1
"RAD51AP1",0.0173070451739568,1
"CHRNB1",0.2427981286439,1
"DRD5",0.2328262044043,1
"ZNF107",0.529776859773417,1
"DKK1",0.468106781604987,1
"F11",0.55337775789307,1
"CRYBB1",0.282447894680771,1
"IKZF4",0.0571017426801277,1
"KIR2DL2",0.122393195629331,1
"ASCL3",0.160710134309338,1
"SV2B",0.553394603885453,1
"RAB33B",0.271211229934842,1
"RBBP5",0.822675663002016,1
"CCDC134",0.163682861759425,1
"ATP6V1B1",0.0061510071344684,1
"SNCB",0.895354839287768,1
"CCIN",0.0849087250101645,1
"RAI1",0.139480678785595,1
"CCNE2",0.000895428664676298,1
"MSX2",0.722134875197956,1
"ADORA2B",0.0512238251901528,1
"CABYR",0.476615308519393,1
"FRMD4B",0.771205078731253,1
"RHAG",0.196472552105571,1
"CPM",0.507049898773472,1
"WISP1",0.922187644170708,1
"EBI3",0.630998957549364,1
"CXCL11",0.67881899439943,1
"SEPT4",0.0309705306241082,1
"MSX1",0.012123030494636,1
"FXYD2",0.0037164813241731,1
"RWDD3",0.511831251357584,1
"MRAS",0.13600060175796,1
"GRK1",0.234077975401382,1
"BMPR1B",0.0348531040809868,1
"SIX2",0.00126135885963581,1
"P2RX2",0.00511601954777022,1
"PLA2G5",0.151621811880575,1
"RIF1",0.254839903827745,1
"ITGA8",0.550108068397375,1
"FOSL1",0.110235521381862,1
"PECR",0.117646565983557,1
"SCN10A",0.0451100735887178,1
"KCNB2",0.951308315848845,1
"HOXB6",0.597948643542221,1
"CD3G",0.431208041194227,1
"PSTPIP1",0.00128443973545948,1
"GAB1",0.208420932984644,1
"IL5RA",0.803013971877375,1
"NFIX",0.584743857494258,1
"TRPV4",0.569904157647916,1
"SSX3",0.616397452525781,1
"ATXN3",0.786324499612759,1
"MAPK12",0.703083744922112,1
"KIF13A",0.813044973922207,1
"CYP2E1",0.252924934893485,1
"EFCAB6",0.547591077337528,1
"GCGR",0.509995936684805,1
"GRAP2",0.898290424959425,1
"SLC6A5",0.494896903159558,1
"SSTR4",0.584512085268632,1
"WNT5B",0.210173665628411,1
"SYT11",0.343820869054699,1
"MDFI",0.311264385607631,1
"BAG2",0.306880218955268,1
"CBLC",0.784391683294958,1
"LCT",0.0246046555519972,1
"ANK1",0.00737758144778159,1
"AP1AR",0.250282328461818,1
"PIWIL2",0.31555664357348,1
"ROM1",0.0801055703830438,1
"CRYAA",0.562695248454473,1
"GRIN2C",0.902227186122035,1
"PHEX",0.572715615597763,1
"PPARG",0.128759714513622,1
"SERPINF2",0.579422667343972,1
"XRCC4",0.938181605582665,1
"TIMM50",0.157612325670175,1
"CD244",0.168210906921504,1
"ANXA13",0.118120552455655,1
"ENTPD5",0.53691000865251,1
"IL23A",0.00595643171557664,1
"AURKC",0.652596113146085,1
"HIST1H3E",0.186319616918889,1
"UBE2W",0.0982771589736788,1
"C18orf25",0.129991424506036,1
"GPR143",0.323640281938756,1
"ABCA4",0.650417073063146,1
"PGM5",0.25110775033867,1
"POM121",0.94831105643617,1
"MN1",0.00109445009712624,1
"CTSE",0.0643391897155593,1
"PAX1",0.909607406258532,1
"XRCC3",0.00766806727113183,1
"DSN1",0.132490169124825,1
"RPH3AL",0.00156076748147223,1
"REG1A",0.754985756740443,1
"GNMT",0.220754634085813,1
"IL13",0.137885587798543,1
"MAS1",0.789949748042218,1
"MAP4K2",0.670397379630264,1
"MICAL3",0.249426597756846,1
"SLIT1",0.110588281722903,1
"SCN5A",0.756590807442413,1
"LGALS2",0.18351050436799,1
"HDAC4",0.875884494967602,1
"VNN2",0.287111324890879,1
"PTPRB",0.00216277669538711,1
"IL15",0.242955041852175,1
"FGF23",0.451165075523112,1
"SIM2",0.0518398426664247,1
"F2",0.0381596153763619,1
"COL4A6",0.778805046960836,1
"HEY2",0.0826597201182861,1
"TNFRSF9",0.5827208804638,1
"CABP1",0.546690907332596,1
"C21orf91",0.224501511576529,1
"FOXF2",0.0191563942428044,1
"TNFRSF8",0.703441284261474,1
"RAC3",0.223095869815434,1
"VGLL1",0.231078142063243,1
"ADRB2",0.881242470149201,1
"PTPN13",0.0661209215251807,1
"PBLD",0.650902144533378,1
"PAK6",0.670192638779838,1
"ZBTB16",0.0680519109552485,1
"PPP3CC",0.0273966824069828,1
"TUBG2",0.203704406461445,1
"F7",0.0326676864655321,1
"CCR4",0.23336913855293,1
"EYA3",0.0140145327475378,1
"ANGPT1",0.137505019916416,1
"TGM1",0.0867325896139575,1
"CDH18",0.826139951167476,1
"TAF9B",0.00191517228271598,1
"BPGM",0.801973829603436,1
"DAB1",0.607662354393169,1
"ARHGDIG",0.821832233469321,1
"RND2",0.984917808938294,1
"FCAR",0.928092366630237,1
"S1PR1",0.170760285018829,1
"SLC16A8",0.0323971931625866,1
"TPPP",0.825084171440997,1
"PDPN",0.108320029215229,1
"MYO16",0.933971375959685,1
"GLRA2",0.782173084820178,1
"SPAST",0.459002281386021,1
"FZD9",0.058598925935744,1
"LAX1",0.186048766755637,1
"LIM2",0.147309682219053,1
"HOXA3",0.0110404746860023,1
"NBEA",0.00278318903760916,1
"OPCML",0.889030465446077,1
"EYA1",0.542585672744246,1
"EDIL3",0.112228149530757,1
"INVS",0.0746021264747743,1
"CDON",0.86483313577498,1
"CCR8",0.208731959649716,1
"PRKCE",0.707957195062466,1
"CPN1",0.745052457522717,1
"CBX2",0.0243821517302506,1
"IL22RA1",0.831080301785301,1
"AGER",0.339063662277525,1
"NUP160",0.523866913657425,1
"KIRREL",0.634103476499188,1
"NKX2-5",0.299071833000226,1
"LTA",0.211263847634738,1
"BIRC3",0.240233466029888,1
"FXN",0.360759052078915,1
"CDC14A",0.731958006180192,1
"SLC6A12",0.512701384028834,1
"NFASC",0.167775439756032,1
"ZIC1",0.086719817570844,1
"OTUB2",0.20743057069629,1
"RASGRF1",0.635985075023233,1
"NTF3",0.113229124536666,1
"SPEF1",0.0387852714754681,1
"TSHB",0.335409572609403,1
"IL1R2",0.471624098350415,1
"MMP24",0.323096551293768,1
"IL1RL2",0.21351386069615,1
"GEMIN7",0.219400161797977,1
"GLRB",0.15125081510042,1
"ERG",0.0070063955771043,1
"RASGRP3",0.689582236701822,1
"BET1L",0.75852001227712,1
"POMC",0.126155703950561,1
"SLC34A1",0.895311818260066,1
"ANK2",0.0127493708920746,1
"PRSS2",0.350952420008259,1
"HSF2BP",0.765874100298738,1
"KIF15",0.000515865727659921,1
"MASP2",0.0407641438768921,1
"CCL11",0.440287276295045,1
"AQP5",0.25482348897372,1
"CD72",0.889874195872651,1
"TIMP4",0.335834258200669,1
"CPS1",0.390690688345913,1
"GHRHR",0.300662670004043,1
"OPRD1",0.975655279707349,1
"KCNB1",0.0244084130320048,1
"NDC80",0.000762908162248022,1
"GJA3",0.709342667249323,1
"TACR1",0.36767143947537,1
"UMOD",0.235910431597527,1
"MAST1",0.60230322879967,1
"PLA2G7",0.589552150655122,1
"ZSCAN16",0.271096792948566,1
"PTPRH",0.483297687261821,1
"PAX7",0.537694478076186,1
"KRT2",0.188361291676582,1
"GABBR2",0.0494963324478113,1
"NPY",0.480158482525227,1
"RPGRIP1",0.335896204393502,1
"COL2A1",0.490439373870266,1
"MYCN",0.323553088198713,1
"UTY",0.0375656834719599,1
"MATN1",0.400903501132235,1
"CLDN16",0.549840603457856,1
"HTR6",0.254803263778768,1
"CSF2RA",0.824872926005004,1
"KCNJ6",0.785051441177789,1
"RPH3A",0.138104392313514,1
"RNF5",0.387148781893406,1
"FCN1",0.462561457769264,1
"WNT4",0.480011489799466,1
"ATG16L1",0.520197497689668,1
"SLC7A11",0.542606637826475,1
"PRKG1",0.885533231312426,1
"PROC",0.672911651829039,1
"KCNJ9",0.863355853371616,1
"CYP17A1",0.211807191000729,1
"SOCS7",0.244276709927973,1
"IL12RB1",0.343660348804521,1
"FBP2",0.258435578534909,1
"MATN4",0.33240659778953,1
"C10orf88",0.314751136702176,1
"NEUROD2",0.4641478984385,1
"SLCO1A2",0.252303271687815,1
"N4BP3",0.766148507251103,1
"SOSTDC1",0.123936749614674,1
"ITGA9",0.550735651720443,1
"CLIC3",0.864233888439651,1
"AVP",0.37315203328131,1
"SLAMF7",0.875166693181897,1
"NEUROG1",0.577620410457579,1
"PROCR",0.0438725407344139,1
"MUC16",0.949644287071683,1
"PTH1R",0.962780779471982,1
"ANKRD6",0.621395741393155,1
"CLDN8",0.555569700961831,1
"C5",0.950247025784921,1
"MED31",0.999528249235925,1
"FOXG1",0.0084860095783897,1
"TRAIP",0.0221065116040239,1
"PHOX2A",0.495925380770089,1
"BMP5",0.298486044756311,1
"PNOC",0.577832921575421,1
"BST1",0.569545924576819,1
"DOC2A",0.993738144744049,1
"ANKRD2",0.605357969650256,1
"FABP3",0.12855932372484,1
"HOXD11",0.617341510897489,1
"PPP1R9A",0.568559644462317,1
"COL17A1",0.00290965002996214,1
"CD1B",0.761195983585958,1
"CCDC88A",0.265644329582447,1
"ZNF10",0.848272412812137,1
"EXOC5",0.194558505543583,1
"ACTR8",0.285986345576192,1
"ORAI2",0.881029231418417,1
"KLF13",0.30475660361164,1
"KHDRBS2",0.463716780703856,1
"PYY",0.182817442732262,1
"ZNF350",0.265498587995921,1
"SYTL2",0.00202206119915437,1
"FOXP3",0.121110398958645,1
"PIP5K1B",0.508785775621839,1
"COL9A1",0.34995588160093,1
"FOXA2",0.527540513228604,1
"TRIM23",0.798964570565268,1
"CCDC106",0.187985292344965,1
"SSTR2",0.0879897545795992,1
"CEBPE",0.62244350180031,1
"ACTL6B",0.136926476574562,1
"EPB41",0.384128896416073,1
"BBOX1",0.406701980868983,1
"NCS1",0.00296849894689684,1
"KCNIP2",0.878819973266766,1
"PPP2R2B",0.176723847536565,1
"AKT2",0.284279220359712,1
"LOR",0.86443328189415,1
"LMX1B",0.354042943311939,1
"MMP16",0.815359366843243,1
"TNFSF14",0.0761970425836815,1
"GZMB",0.790935592470583,1
"EPO",0.0191247344226609,1
"RSF1",0.893962825580184,1
"RALYL",0.600126969996748,1
"CBFA2T3",0.259133499072556,1
"CHGB",0.238409165102139,1
"TUBA8",0.0625525729025718,1
"MPP5",0.419273174732347,1
"KIR2DL4",0.804917882508192,1
"PCSK6",0.619919056948379,1
"SCIN",0.486115644313313,1
"PDIA2",0.40282366889445,1
"DGKQ",0.86385095380142,1
"DPP6",0.87443384796599,1
"PODXL2",0.280827093909216,1
"CTNND2",0.905786693613418,1
"DDC",0.034768203184609,1
"PAX9",0.170995632253406,1
"BCOR",0.275446944243252,1
"NIP7",0.0579741514281387,1
"CAND2",0.04475105665363,1
"PYGM",0.214040778059175,1
"PTPRN",0.444776725953113,1
"KCNQ3",0.652531947753223,1
"MBIP",0.157899153827193,1
"NLGN3",0.280642146642591,1
"CLCA1",0.531869127298461,1
"SPAG1",0.635143934252162,1
"HHLA3",0.443186990437484,1
"IL1A",0.873312859660296,1
"BCL2A1",0.984847522189593,1
"CHRM5",0.848174753015039,1
"FRS2",0.0532702739901299,1
"PLA1A",0.00409226627148918,1
"ACTN3",0.541984513965095,1
"DLK1",0.0866744650931058,1
"CDK5R1",0.791525587132079,1
"CDK6",0.0600004361556802,1
"CACNB2",0.529426224505011,1
"ZNF426",0.314648767933692,1
"RBM17",0.957471125723796,1
"SATB2",0.587513157247477,1
"COLQ",0.910923339088064,1
"NFE2L3",0.613391141243399,1
"EPHB1",0.0951287341095068,1
"TCL6",0.5929041248126,1
"TNNT3",0.996109685526981,1
"ATG10",0.124748137488985,1
"ERMAP",0.591143542638011,1
"NGB",0.889813069868127,1
"ARID3A",0.0766255594253205,1
"EHMT1",0.160977640459392,1
"GFI1",0.118475292488915,1
"KCNC1",0.287323494293931,1
"SLC15A2",0.066130849971577,1
"PTPRG",0.274412451177998,1
"CHRM2",0.183371917638358,1
"SCNN1D",0.986896139252715,1
"IL6R",0.702283177605901,1
"PAX3",0.25501320467434,1
"FBN2",0.421084428795344,1
"HPGDS",0.00203501537234934,1
"KRT1",0.120045846032654,1
"MED24",0.42524434442426,1
"SOX2",0.250403574995814,1
"KIF3A",0.90862628627833,1
"TAF4B",0.756625042624654,1
"ALK",0.554543708449914,1
"FXYD7",0.872830866233349,1
"PRKAB2",0.144653664668772,1
"ROR2",0.0236388564381569,1
"FA2H",0.347121199185593,1
"FASLG",0.791613281509499,1
"AK5",0.0423363545323325,1
"ZNF365",0.175695616476169,1
"GFAP",0.990466924490186,1
"EMILIN2",0.990361034732873,1
"CDH4",0.475021219043545,1
"FGB",0.295921508117692,1
"RETN",0.917950882377318,1
"SOCS6",0.211795067543428,1
"OSM",0.188228771070933,1
"CACNG3",0.106970889089137,1
"NOS2",0.0885297879368544,1
"EN1",0.0429742482444041,1
"ARSE",0.33543654715782,1
"CDC25C",0.195468876522698,1
"PTCH1",0.609314616928514,1
"SACS",0.601651607184542,1
"IVL",0.0462855360079483,1
"GRIA2",0.280429702793161,1
"MSC",0.675019189435647,1
"SP1",0.0212394108038468,1
"PDX1",0.184712157766797,1
"NMT2",0.262800153718346,1
"PRKCG",0.425030157493385,1
"PPEF1",0.719461444957824,1
"POU3F1",0.670615061196988,1
"GUCY1A2",0.403044605107267,1
"HRK",0.0695254085855996,1
"RAB3B",0.192992312272264,1
"TLR1",0.620235614340081,1
"HOXB3",0.182343835414026,1
"CMKLR1",0.962501630117955,1
"AVPR2",0.27045856055487,1
"RAD52",0.936463172885905,1
"SLC17A1",0.949578452504161,1
"HESX1",0.0805479025635465,1
"MEFV",0.0773393084903114,1
"LILRB4",0.1504819186742,1
"FGF17",0.153771873272214,1
"TGFB2",0.379243458747685,1
"NEFH",0.33084733223202,1
"PAK1",0.941682904308479,1
"KCNJ3",0.247772426414485,1
"PKLR",0.209026772765462,1
"HPCA",0.814951869989527,1
"PSD",0.362066039047014,1
"HAND2",0.885913516965194,1
"BMP2K",0.55150551780494,1
"PTPRD",0.319178794348855,1
"IL6",0.530548953657924,1
"CLGN",0.0624869235056313,1
"CBL",0.260220101675632,1
"PCSK5",0.00296426553692533,1
"ATAD5",0.00536894396317888,1
"CA4",0.465163984309636,1
"STAR",0.867938182746449,1
"LAG3",0.628532977060827,1
"SERPINB3",0.453274145716259,1
"GAP43",0.669129654824319,1
"RAB30",0.217917903045545,1
"UCN",0.0258452150396052,1
"APOA1",0.109784446455195,1
"ARHGEF4",0.139714865395063,1
"HRG",0.176655881801761,1
"ZFPM2",0.142741146025671,1
"PRKG2",0.765139492602776,1
"ORM1",0.0644219474998929,1
"GRM8",0.610309800450498,1
"RGS17",0.601737778310564,1
"CD101",0.102371321473655,1
"CDT1",0.0502405275983663,1
"GRK4",0.889195742133657,1
"HAND1",0.480978974828798,1
"BEND5",0.187048721042851,1
"AGTR2",0.963329898840685,1
"GRB14",0.378249432185816,1
"CHAT",0.250953719146895,1
"OCLN",0.494925952549537,1
"GUCY2D",0.0034337432279475,1
"CSNK1G1",0.493654291723593,1
"NKX2-1",0.353736690331132,1
"MTNR1B",0.399820816362329,1
"TEF",0.180587254982285,1
"CYP1A1",0.0380359148151683,1
"CRH",0.464297341235088,1
"HLF",0.00209650535632156,1
"CNR1",0.864942191658649,1
"TIAM2",0.981278098819004,1
"CACNB4",0.882125806709853,1
"LCN1",0.33096781251564,1
"CSPG4",0.625319535825702,1
"MAFK",0.52145519117067,1
"TNNC2",0.289209934930254,1
"FGF9",0.0243367439832631,1
"MAP3K1",0.000294262383120479,1
"TLX1",0.0506459718987805,1
"LRP12",0.369375607555085,1
"PPFIA2",0.077563728679763,1
"CRYGC",0.000186476116761853,1
"EPB42",0.0627756857458679,1
"IL21R",0.444223838853537,1
"NRIP2",0.695238148220255,1
"NXF3",0.989583479859004,1
"IFT140",0.00219339064204944,1
"SHOX",0.905789073348869,1
"GLS2",0.00124936785565522,1
"GCKR",0.857017007646015,1
"DLGAP1",0.531079594241646,1
"HUNK",0.08996165836684,1
"DUSP9",0.0123193877885711,1
"ELSPBP1",0.0900649914514232,1
"RCVRN",0.776594770933928,1
"GJC1",0.282106194675781,1
"LHX1",0.73906732973251,1
"TIPIN",0.0136798863275013,1
"DGCR6L",0.590687662847605,1
"OLR1",0.818652652322182,1
"NCAN",0.547304486817401,1
"PHYHIP",0.473958796835277,1
"PCYT1B",0.865823828540351,1
"MSI1",0.956866461384055,1
"CCL25",0.57187763838304,1
"CENPJ",0.00994400508089882,1
"AKAP3",0.871223284949784,1
"AHSG",0.453923848285022,1
"ENOX1",0.311101884654454,1
"USP2",0.0539212844540145,1
"BCL2L10",0.949443918561976,1
"ATP6V1G2",0.731937715430686,1
"CDH16",0.897364625225806,1
"HABP2",0.336568793985511,1
"PRKD1",0.292413417064839,1
"ENTPD2",0.162351179202001,1
"ARNTL2",0.242713424870081,1
"FLRT3",0.880315194408897,1
"MDM2",0.0900848615062893,1
"DLX5",0.685487892975695,1
"ALPL",0.982597727868467,1
"CRHR2",0.728189340459482,1
"AFP",0.343299017844883,1
"P2RX7",0.164932633615541,1
"DFFB",0.531976615083263,1
"LALBA",0.155707036506381,1
"RELN",0.73441900458956,1
"BSN",0.803044707300506,1
"LFNG",0.871036910468196,1
"SYNC",0.586833748118586,1
"MXD1",0.0555741537568882,1
"NR1I3",0.493652052811535,1
"BMP3",0.961387542802553,1
"SLC22A6",0.875384864309492,1
"CRP",0.375975031338226,1
"BHLHB9",0.603191405115401,1
"PDHA2",0.333862995494353,1
"CDKL2",0.180188176184771,1
"TFEC",0.375145502166209,1
"PTPN22",0.75463327198801,1
"LSAMP",0.79308841097005,1
"KIR3DL1",0.37566389394526,1
"CLEC1B",0.787777161089499,1
"TRHR",0.379550000806069,1
"GPD2",0.311275673188663,1
"TRIM5",0.790611834012448,1
"NRXN3",0.826885148722738,1
"AKIRIN2",0.00138969818381137,1
"TIMM8A",0.0031508635382382,1
"TLR4",0.738471985978969,1
"SHANK1",0.540391141183627,1
"APOH",0.738994135179178,1
"ERCC6",0.360397317970292,1
"IPCEF1",0.214190540079042,1
"CRX",0.986464279986744,1
"CDC6",0.0280724543593297,1
"SEMA3B",0.706839589153757,1
"CDX4",0.0312726420850322,1
"DLX4",0.997267926306953,1
"LIG4",0.404886828374367,1
"TRPC4",0.402342821400487,1
"SMAD9",0.82277340830627,1
"STRN",0.126160381260983,1
"POLR3F",0.063368084166578,1
"CKMT2",0.320938009080079,1
"WNT7B",0.476066142333628,1
"SLC9A2",0.741860724074804,1
"SCTR",0.949186813290789,1
"NGFR",0.202819412612378,1
"DLGAP2",0.916334250933351,1
"MC5R",0.146565838880815,1
"SCN4A",0.0263207108742259,1
"HOXB13",0.15205951464981,1
"MMP26",0.0540312063040351,1
"EGF",0.898845024272464,1
"RASAL2",0.645414016705708,1
"C6",0.05804290119501,1
"CCL24",0.350685142363556,1
"FGF2",0.20515302500658,1
"ZNF639",0.460101839791984,1
"FSHB",0.893074505283642,1
"CORO2B",0.410507721047495,1
"HSPB3",0.793698968691059,1
"CETP",0.921433958984235,1
"OPRM1",0.763423343274061,1
"LMO1",0.268932518734038,1
"VCPIP1",0.817155455710146,1
"VEZT",0.979101753303875,1
"RNF2",0.994161019949459,1
"SFTPD",0.0200256172778916,1
"FBXL4",0.423980336891778,1
"DMD",0.64625637055494,1
"SNTB1",0.0853032460580184,1
"TLR3",0.0325437167221031,1
"CHGA",0.385882241364886,1
"BMX",0.976025803780341,1
"INHA",0.54727516235326,1
"GJA5",0.224788453940358,1
"ZNF197",0.223498127593554,1
"SLAMF1",0.37684199717928,1
"XPO4",0.0783616932449301,1
"PRM1",0.705623322212955,1
"HGFAC",0.935607251569404,1
"SLC5A7",0.463179719184095,1
"CCDC33",0.368109324366738,1
"GABPA",0.332228773492139,1
"RBBP9",0.692838275417262,1
"DGKH",0.0044377478479315,1
"DNM3",0.233638733298633,1
"GRIK2",0.276051637524315,1
"SCGB1A1",0.436407429352967,1
"ITPKA",0.563849464584123,1
"C4BPB",0.226978626326994,1
"INSRR",0.0560844718835755,1
"NR2E3",0.511208833800064,1
"TRDMT1",0.537341143395032,1
"MTMR10",0.575780752437694,1
"GAL3ST1",0.277673089366433,1
"TNFSF9",0.67707717645815,1
"PLCE1",0.529121380996835,1
"RRAGB",0.601054613300542,1
"CEL",0.148344172521641,1
"DSC3",0.0851982325389928,1
